,LGROUP,MGROUP,SGROUP,DGROUP,LGROUP_NAME,MGROUP_NAME,SGROUP_NAME,DGROUP_NAME,LMSD_CODE
294,50,5,3,4,생활/건강,청소용품,휴지통/쓰레기통,일반쓰레기통/휴지통,50050304
295,50,6,1,1,생활/건강,악기류,악기,관악기,50060101
296,50,6,1,2,생활/건강,악기류,악기,국악기,50060102
297,50,6,1,3,생활/건강,악기류,악기,기타건반악기,50060103
298,50,6,1,4,생활/건강,악기류,악기,기타현악기,50060104
299,50,6,1,5,생활/건강,악기류,악기,디지탈피아노,50060105
300,50,6,1,6,생활/건강,악기류,악기,바이올린,50060106
301,50,6,1,7,생활/건강,악기류,악기,전자키보드,50060107
302,50,6,1,8,생활/건강,악기류,악기,첼로,50060108
303,50,6,1,9,생활/건강,악기류,악기,타악기,50060109
304,50,6,1,10,생활/건강,악기류,악기,피아노,50060110
305,50,6,2,1,생활/건강,악기류,악기부품,악기부품,50060201
306,50,7,1,1,생활/건강,취미,기타,기타,50070101
307,50,7,2,1,생활/건강,취미,수집품,공예품,50070201
308,50,7,2,2,생활/건강,취미,수집품,기타,50070202
309,50,7,2,3,생활/건강,취미,수집품,미술품,50070203
310,50,7,3,1,생활/건강,취미,애완용품,관리용품,50070301
311,50,7,3,2,생활/건강,취미,애완용품,기타,50070302
312,50,7,3,3,생활/건강,취미,애완용품,목욕용품,50070303
313,50,7,3,4,생활/건강,취미,애완용품,애완동물,50070304
314,50,7,3,5,생활/건강,취미,애완용품,애완동물먹이,50070305
315,50,7,3,6,생활/건강,취미,애완용품,애완동물소품,50070306
316,50,7,3,7,생활/건강,취미,애완용품,훈련용품,50070307
317,50,7,4,1,생활/건강,취미,영상,DVD,50070401
318,50,7,4,2,생활/건강,취미,영상,기타,50070402
319,50,7,4,3,생활/건강,취미,영상,비디오,50070403
320,50,7,5,1,생활/건강,취미,오락용품,기타,50070501
321,50,7,5,2,생활/건강,취미,오락용품,보드게임,50070502
322,50,7,6,1,생활/건강,취미,원예,나무,50070601
323,50,7,6,2,생활/건강,취미,원예,생화,50070602
324,50,7,7,1,생활/건강,취미,음반,음악CD,50070701
325,60,1,1,1,유아동/교육,유아동도서/교육/완구/문구,CD/DVD/일반도서,교육,60010101
326,60,1,1,2,유아동/교육,유아동도서/교육/완구/문구,CD/DVD/일반도서,만화/영화,60010102
327,60,1,1,3,유아동/교육,유아동도서/교육/완구/문구,CD/DVD/일반도서,일반도서,60010103
328,60,1,2,1,유아동/교육,유아동도서/교육/완구/문구,건반악기/현악기/관악기,바이올린/첼로/기타/우쿨렐레,60010201
329,60,1,2,2,유아동/교육,유아동도서/교육/완구/문구,건반악기/현악기/관악기,키보드/신디사이저,60010202
330,60,1,2,3,유아동/교육,유아동도서/교육/완구/문구,건반악기/현악기/관악기,피아노/키보드/신디사이저,60010203
331,60,1,3,1,유아동/교육,유아동도서/교육/완구/문구,다이어리/달력/앨범,가계부/장부/앨범,60010301
332,60,1,3,2,유아동/교육,유아동도서/교육/완구/문구,다이어리/달력/앨범,스케쥴러/플래너/달력/캘린더/리필속지,60010302
333,60,1,4,1,유아동/교육,유아동도서/교육/완구/문구,데스크용품,기타 데스크 용품,60010401
334,60,1,4,2,유아동/교육,유아동도서/교육/완구/문구,데스크용품,독서대/책꽂이/북앤드/북커버/데스크매트,60010402
335,60,1,4,3,유아동/교육,유아동도서/교육/완구/문구,데스크용품,명함/카드케이스/결재판/클립보드,60010403
336,60,1,4,4,유아동/교육,유아동도서/교육/완구/문구,데스크용품,서류함/보관함/오거나이저,60010404
337,60,1,4,5,유아동/교육,유아동도서/교육/완구/문구,데스크용품,파일/파일케이스/바인더/바인더속지,60010405
338,60,1,5,1,유아동/교육,유아동도서/교육/완구/문구,미술용품,기타미술용품,60010501
339,60,1,5,2,유아동/교육,유아동도서/교육/완구/문구,미술용품,물감/포스터칼라/유화보조제,60010502
340,60,1,5,3,유아동/교육,유아동도서/교육/완구/문구,미술용품,미술도구 수납용품,60010503
341,60,1,5,4,유아동/교육,유아동도서/교육/완구/문구,미술용품,색연필/크레용/크레파스/파스텔,60010504
342,60,1,5,5,유아동/교육,유아동도서/교육/완구/문구,미술용품,이젤/팔레트/붓/먹/벼루/조각칼,60010505
343,60,1,5,6,유아동/교육,유아동도서/교육/완구/문구,미술용품,찰흙/지점토/우드락/폼포드/캔버스,60010506
344,60,1,6,1,유아동/교육,유아동도서/교육/완구/문구,복사용지/사무용지/미술지,기타종이,60010601
345,60,1,6,2,유아동/교육,유아동도서/교육/완구/문구,복사용지/사무용지/미술지,복사용지/인화지/팩스용지/전산용지,60010602
346,60,1,6,3,유아동/교육,유아동도서/교육/완구/문구,복사용지/사무용지/미술지,색종이/스케치북/드로잉북/보드지/켄트지,60010603
347,60,1,6,4,유아동/교육,유아동도서/교육/완구/문구,복사용지/사무용지/미술지,양식/서식지/견출지/라벨지,60010604
348,60,1,6,5,유아동/교육,유아동도서/교육/완구/문구,복사용지/사무용지/미술지,인화지/포토용지/코팅지/필름지,60010605
349,60,1,7,1,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,사각/십자블럭,60010701
350,60,1,7,2,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,원목/자석퍼즐,60010702
351,60,1,7,3,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,원목블럭,60010703
352,60,1,7,4,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,입체퍼즐,60010704
353,60,1,7,5,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,자석블럭,60010705
354,60,1,7,6,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,종이/소프트블럭,60010706
355,60,1,7,7,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,직소/판퍼즐,60010707
356,60,1,7,8,유아동/교육,유아동도서/교육/완구/문구,블록/퍼즐,캐릭터블럭,60010708
357,60,1,8,1,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,그네,60010801
358,60,1,8,2,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,놀이집,60010802
359,60,1,8,3,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,미끄럼틀/놀이터,60010803
360,60,1,8,4,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,볼풀/볼텐트,60010804
361,60,1,8,5,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,붕붕카/지붕카/웨곤,60010805
362,60,1,8,6,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,스프링카/흔들목마,60010806
363,60,1,8,7,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,자전거,60010807
364,60,1,8,8,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,전동차/오토바이,60010808
365,60,1,8,9,유아동/교육,유아동도서/교육/완구/문구,승용/대형완구,킥보드/씽씽이,60010809
366,60,1,9,1,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,도형끼우기/링쌓기/컵쌓기,60010901
367,60,1,9,2,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,딸랑이/치발기,60010902
368,60,1,9,3,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,롤러코스터,60010903
369,60,1,9,4,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,멜로디완구,60010904
370,60,1,9,5,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,모빌,60010905
371,60,1,9,6,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,목욕놀이완구,60010906
372,60,1,9,7,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,발달완구,60010907
373,60,1,9,8,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,아기걸음마,60010908
374,60,1,9,9,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,아기체육관,60010909
375,60,1,9,10,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,유모차/카시트완구,60010910
376,60,1,9,11,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,촉감인형/오뚝이,60010911
377,60,1,9,12,유아동/교육,유아동도서/교육/완구/문구,신생아 완구,플레이매트,60010912
378,60,1,10,1,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,국어/한자,60011001
379,60,1,10,2,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,명작/전래동화,60011002
380,60,1,10,3,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,수학/과학/자연,60011003
381,60,1,10,4,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,아동전집,60011004
382,60,1,10,5,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,역사/위인,60011005
383,60,1,10,6,유아동/교육,유아동도서/교육/완구/문구,아동도서/4-7세,창작동화,60011006
384,60,1,11,1,유아동/교육,유아동도서/교육/완구/문구,문구,Hobby/공예,60011101
385,60,1,11,2,유아동/교육,유아동도서/교육/완구/문구,문구,고급다이어리,60011102
386,60,1,11,3,유아동/교육,유아동도서/교육/완구/문구,문구,고급데스크용품,60011103
387,60,1,11,4,유아동/교육,유아동도서/교육/완구/문구,문구,고급만년필,60011104
388,60,1,11,5,유아동/교육,유아동도서/교육/완구/문구,문구,기타용품,60011105
389,60,1,11,6,유아동/교육,유아동도서/교육/완구/문구,문구,디지털,60011106
390,60,1,11,7,유아동/교육,유아동도서/교육/완구/문구,문구,라벨/견출지/기타용지,60011107
391,60,1,11,8,유아동/교육,유아동도서/교육/완구/문구,문구,메모지/노트류,60011108
392,60,1,11,9,유아동/교육,유아동도서/교육/완구/문구,문구,명찰/철/묶음,60011109
393,60,1,11,10,유아동/교육,유아동도서/교육/완구/문구,문구,복사용지/전산용지,60011110
394,60,1,11,11,유아동/교육,유아동도서/교육/완구/문구,문구,사무기기,60011111
395,60,1,11,12,유아동/교육,유아동도서/교육/완구/문구,문구,수정액/수정테이프,60011112
396,60,1,11,13,유아동/교육,유아동도서/교육/완구/문구,문구,스테플러/펀치류,60011113
397,60,1,11,14,유아동/교육,유아동도서/교육/완구/문구,문구,완구,60011114
398,60,1,11,15,유아동/교육,유아동도서/교육/완구/문구,문구,잉크/토너,60011115
399,60,1,11,16,유아동/교육,유아동도서/교육/완구/문구,문구,전문화방,60011116
400,60,1,11,17,유아동/교육,유아동도서/교육/완구/문구,문구,정리/수납,60011117
401,60,1,11,18,유아동/교육,유아동도서/교육/완구/문구,문구,제도/건축모형,60011118
402,60,1,11,19,유아동/교육,유아동도서/교육/완구/문구,문구,칠판/보드,60011119
403,60,1,11,20,유아동/교육,유아동도서/교육/완구/문구,문구,칼/가위/풀/자,60011120
404,60,1,11,21,유아동/교육,유아동도서/교육/완구/문구,문구,컴퓨터,60011121
405,60,1,11,22,유아동/교육,유아동도서/교육/완구/문구,문구,탕비용품,60011122
406,60,1,11,23,유아동/교육,유아동도서/교육/완구/문구,문구,테이프/테이프컷터,60011123
407,60,1,11,24,유아동/교육,유아동도서/교육/완구/문구,문구,펀치/클립/집게/핀류,60011124
408,60,1,11,25,유아동/교육,유아동도서/교육/완구/문구,문구,필기류,60011125
409,60,1,11,26,유아동/교육,유아동도서/교육/완구/문구,문구,학습,60011126
410,60,1,11,27,유아동/교육,유아동도서/교육/완구/문구,문구,학용,60011127
411,60,1,11,28,유아동/교육,유아동도서/교육/완구/문구,문구,화방지류,60011128
412,60,1,11,29,유아동/교육,유아동도서/교육/완구/문구,문구,화일/바인더,60011129
413,60,1,12,1,유아동/교육,유아동도서/교육/완구/문구,역할놀이,공구/모래/낚시놀이,60011201
414,60,1,12,2,유아동/교육,유아동도서/교육/완구/문구,역할놀이,물놀이,60011202
415,60,1,12,3,유아동/교육,유아동도서/교육/완구/문구,역할놀이,병원놀이,60011203
416,60,1,12,4,유아동/교육,유아동도서/교육/완구/문구,역할놀이,봉제인형,60011204
417,60,1,12,5,유아동/교육,유아동도서/교육/완구/문구,역할놀이,엄마놀이,60011205
418,60,1,12,6,유아동/교육,유아동도서/교육/완구/문구,역할놀이,운동놀이,60011206
419,60,1,12,7,유아동/교육,유아동도서/교육/완구/문구,역할놀이,주방놀이,60011207
420,60,1,12,8,유아동/교육,유아동도서/교육/완구/문구,역할놀이,캐릭터/패션인형,60011208
421,60,1,12,9,유아동/교육,유아동도서/교육/완구/문구,역할놀이,화장대/쇼핑카트/유모차,60011209
422,60,1,13,1,유아동/교육,유아동도서/교육/완구/문구,영어/제 2외국어,영어동화,60011301
423,60,1,13,2,유아동/교육,유아동도서/교육/완구/문구,영어/제 2외국어,영어학습,60011302
424,60,1,13,3,유아동/교육,유아동도서/교육/완구/문구,영어/제 2외국어,제2외국어,60011303
425,60,1,13,4,유아동/교육,유아동도서/교육/완구/문구,영어/제 2외국어,챕터북/리더스북,60011304
426,60,1,14,1,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,그림책,60011401
427,60,1,14,2,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,보드북,60011402
428,60,1,14,3,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,사운드북,60011403
429,60,1,14,4,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,색칠/종이접기/만들기,60011404
430,60,1,14,5,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,스티커북,60011405
431,60,1,14,6,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,유아전집,60011406
432,60,1,14,7,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,퍼즐/팝업북,60011407
433,60,1,14,8,유아동/교육,유아동도서/교육/완구/문구,유아도서/ 0-3세,헝겊책,60011408
434,60,1,15,1,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,RC카/무선조정,60011501
435,60,1,15,2,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,기차/레일/트랙,60011502
436,60,1,15,3,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,로봇/동물로봇,60011503
437,60,1,15,4,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,보드게임,60011504
438,60,1,15,5,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,비행기/배/오토바이,60011505
439,60,1,15,6,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,자동차/미니카/트럭,60011506
440,60,1,15,7,유아동/교육,유아동도서/교육/완구/문구,작동/조립/게임,프라모델,60011507
441,60,1,16,1,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,국어/한자/논술,60011601
442,60,1,16,2,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,명작/전래동화,60011602
443,60,1,16,3,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,수학/과학/자연,60011603
444,60,1,16,4,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,역사/위인,60011604
445,60,1,16,5,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,창작동화,60011605
446,60,1,16,6,유아동/교육,유아동도서/교육/완구/문구,초등도서/ 5-13세,초등전집,60011606
